"Rc, kpc" "V_total, km/s" "V_bar, km/s" "V_disk, km/s" "V_halo, km/s" "V_buldge, km/s"
9.27 229.6520651461392 78.29470277447068 141.32040796378632 48.13192866474289 155.95470585815917
9.299999999999999 229.631905384537 78.16412059775973 141.14893689510816 48.05447669366078 156.16954602223512
9.33 229.61154368342378 78.03420496326001 140.97726663087775 47.97739664433442 156.38319459889343
9.36 229.5909835048583 77.90495008012357 140.80540627712367 47.90068555588203 156.5956587717304
9.389999999999999 229.57022828784548 77.77635022949178 140.6333648209951 47.824340500247864 156.80694568785583
9.42 229.54928144797142 77.64839976332043 140.46115113200767 47.74835858173685 157.017062457864
9.45 229.52814637710216 77.52109310322358 140.2887739633522 47.67273693655707 157.22601615581013
9.48 229.50682644304848 77.39442473934258 140.1162419531037 47.597472732370285 157.43381381919318
9.51 229.48532498929916 77.26838922924829 139.94356362549385 47.522563167850045 157.64046244894323
9.54 229.46364533473397 77.14298119684979 139.77074739211866 47.44800547224749 157.84596900941497
9.57 229.44179077337097 77.0181953313361 139.59780155315502 47.373796904964266 158.05034042838577
9.6 229.41976457411937 76.8940263861294 139.42473429855363 47.29993475513306 158.25358359705945
9.629999999999999 229.39756998056214 76.77046917787337 139.25155370923304 47.22641634120491 158.45570537007453
9.66 229.37521021073854 76.64751858542748 139.07826775824574 47.153239010543665 158.65671256551767
9.69 229.35268845695356 76.52516954888794 138.90488431194711 47.08040013902724 158.85661196494155
9.719999999999999 229.33000788558905 76.40341706862671 138.73141113113286 47.00789713065546 159.0554103133877
9.75 229.307171636941 76.28225620434901 138.55785587218423 46.935727417164564 159.2531143194136
9.78 229.28418282506067 76.16168207417022 138.3842260881865 46.86388845764815 159.44973065512423
9.81 229.26104453762335 76.04168985371219 138.21052923005777 46.792377738184335 159.64526595620796
9.84 229.23775983577397 75.92227477520788 138.03677264761353 46.721192771469056 159.83972682197657
9.87 229.21433175403203 75.80343212663868 137.86296359068825 46.65033109645571 160.03311981540935
9.9 229.19076330018356 75.68515725087417 137.68910921021347 46.57979027800029 160.22545146320118
9.93 229.16705745516785 75.5674455448371 137.51521655925188 46.509567906512736 160.41672825581443
9.959999999999999 229.1432171730111 75.45029245867812 137.34129259408354 46.439661597613856 160.60695664753476
9.99 229.11924538075516 75.33369349497288 137.16734417525163 46.37006899179772 160.7961430565303
10.02 229.0951449783697 75.21764420792539 136.9933780685576 46.30078775409977 160.98429386491475
10.049999999999999 229.0709188387266 75.10214020259578 136.81940094612747 46.231815573770234 161.1714154188137
10.08 229.04656980754265 74.98717713414179 136.64541938739956 46.16315016395272 161.35751402843437
10.11 229.0221007033448 74.87275070706063 136.47143988013065 46.09478926136815 161.5425959681387
10.139999999999999 228.99751431744664 74.75885667446315 136.2974688213865 46.02673062600373 161.7266674765195
10.17 228.97281341393068 74.64549083735066 136.12351251852226 45.95897204080686 161.90973475648016
10.2 228.948000729639 74.532649043908 135.94957719015218 45.89151131138397 162.09180397531637
10.23 228.9230789741743 74.42032718881352 135.77566896711014 45.824346265704264 162.27288126480204
10.26 228.89805082990353 74.30852121255022 135.6017938933985 45.75747475380795 162.45297272127704
10.29 228.87291895197495 74.1972271007409 135.42795792713005 45.690894647519414 162.63208440573823
10.32 228.84768596834056 74.08644088349588 135.2541669414573 45.62460384016451 162.81022234393313
10.35 228.82235447978164 73.97615863475914 135.08042672549297 45.558600246292805 162.9873925264559
10.379999999999999 228.7969270599483 73.86637647168267 134.9067429852238 45.49288180140375 163.16360090884615
10.41 228.77140625539863 73.75709055400095 134.7331213444095 45.427446461677455 163.33885341169014
10.44 228.74579458564835 73.64829708342016 134.55956734547777 45.362292203709444 163.51315592072407
10.469999999999999 228.720094543225 73.5399923030195 134.38608645040648 45.297417024249796 163.68651428694022
10.5 228.6943085937288 73.43217249666147 134.21268404159943 45.23281893994608 163.85893432669477
10.53 228.66843917590012 73.32483398841775 134.0393654227519 45.168495987090495 164.0304218218178
10.559999999999999 228.64248870168635 73.21797314198817 133.8661358197058 45.10444622137075 164.20098251972615
10.59 228.61645955632383 73.11158636015647 133.69300038129944 45.04066771762492 164.37062213353698
10.62 228.59035409841593 73.00567008423099 133.5199641802054 44.977158569600014 164.53934634218447
10.65 228.5641746600238 72.90022079351498 133.34703221376316 44.91391688971423 164.70716079053787
10.68 228.53792354675306 72.79523500476677 133.17420940479926 44.85094080882288 164.87407108952115
10.709999999999999 228.511603037854 72.6907092716882 133.00150060244306 44.788228475987864 165.04008281623504
10.74 228.4852153863187 72.5866401844067 132.82891058293075 44.72577805825069 165.20520151408013
10.77 228.45876281898714 72.48302436897337 132.6564440504049 44.663587740408865 165.369432692882
10.799999999999999 228.43224753665413 72.37985848686967 132.48410563770136 44.60165572479575 165.53278182901758
10.83 228.40567171418414 72.2771392345248 132.3118999071323 44.53998023106368 165.69525436554372
10.86 228.37903750062418 72.17486334283154 132.13983135125903 44.478559495970345 165.85685571232605
10.889999999999999 228.35234701932748 72.07302757668697 131.9679043936586 44.4173917731685 166.01759124617044
10.92 228.3256023680703 71.97162873451504 131.79612338968005 44.35647533299855 166.17746631095505
10.95 228.2988056191834 71.8706636478283 131.62449262719565 44.295808462284576 166.33648621776385
10.98 228.27195881967975 71.770129180775 131.4530163273441 44.235389464133135 166.4946562450216
11.01 228.24506399138673 71.67002222970409 131.28169864526402 44.175216657735135 166.65198163862974
11.04 228.2181231310786 71.57033972272211 131.11054367082357 44.1152883781707 166.80846761210356
11.07 228.1911382106204 71.4710786192912 130.9395554293392 44.0556029762168 166.9641193467103
11.1 228.16411117710103 71.37223590978577 130.7687378822905 43.996158818157824 167.1189419916086
11.129999999999999 228.13704395298177 71.27380861510215 130.5980949280252 43.936954285598866 167.27294066398855
11.16 228.1099384362385 71.17579378624676 130.42763040245737 43.877987775281746 167.42612044921304
11.19 228.08279650051142 71.0781885039426 130.25734807976127 43.819257698903876 167.5784864009598
11.219999999999999 228.0556199952517 70.98098987823322 130.08725167305448 43.76076248293942 167.73004354136427
11.25 228.02841074587556 70.88419504810344 129.9173448350771 43.70250056846346 167.88079686116356
11.28 228.0011705539184 70.78780118110608 129.7476311588627 43.6444704109784 168.03075131984068
11.309999999999999 227.97390119718713 70.6918054729779 129.57811417840276 43.58667048024309 168.17991184577014
11.34 227.94660442991727 70.59620514727608 129.4087973693046 43.52909926010422 168.32828333636374
11.37 227.91928198293837 70.50099745503772 129.23968414944343 43.471755248330375 168.4758706582171
11.4 227.89193556382472 70.40617967439715 129.07077787960608 43.41463695644818 168.62267864725706
11.43 227.86456685706446 70.31174911026133 128.90208186412968 43.35774290958111 168.76871210888928
11.459999999999999 227.83717752421828 70.21770309395035 128.73359935153428 43.30107164629038 168.91397581814678
11.49 227.8097692040862 70.12403898287015 128.56533353514837 43.24462171841809 169.05847451983854
11.52 227.78234351287242 70.03075416017838 128.39728755372778 43.1883916909328 169.20221292869894
11.549999999999999 227.7549020443501 69.93784603445059 128.2294644920695 43.13238014177708 169.34519572953735
11.58 227.72744637003112 69.84531203936558 128.06186738161853 43.07658566171728 169.48742757738856
11.61 227.69997803933737 69.75314963339711 127.89449920106985 43.02100685419554 169.6289130976628
11.639999999999999 227.67249857976108 69.66135629947314 127.72736287696249 42.96564233518367 169.76965688629696
11.67 227.64500949704873 69.56992954471447 127.56046128426836 42.91049073303919 169.9096635099055
11.7 227.61751227535643 69.47886690007715 127.39379724697821 42.85555068836348 170.04893750593183
11.73 227.5900083774364 69.38816592010787 127.22737353867639 42.80082085386168 170.1874833828002
11.76 227.56249924479803 69.29782418261205 127.06119288311415 42.74629989420477 170.32530562006713
11.79 227.53498629788945 69.20783928839559 126.89525795477465 42.6919864858934 170.46240866857374
11.82 227.50747093626362 69.11820886095482 126.729571379435 42.63787931712365 170.59879695059797
11.85 227.4799545387544 69.02893054620525 126.56413573472072 42.58397708765477 170.7344748600066
11.879999999999999 227.45243846365503 68.94000201222312 126.39895355065386 42.53027850867851 170.86944676240785
11.91 227.424924048888 68.85142094895616 126.2340273101985 42.47678230269041 171.00371699530396
11.94 227.39741261217716 68.76318506794898 126.06935944979898 42.42348720336289 171.13728986824358
11.969999999999999 227.36990545123155 68.67529210210925 125.90495235991314 42.37039195541989 171.27016966297444
12.0 227.3424038439133 68.58773980542446 125.74080838554069 42.31749531451342 171.4023606335958
